,Property ID,Latitude,Longitude
1479600,ha-4655754ha,33.891728,-78.42224
1479601,ha-4655755ha,33.889324,-78.43170500000002
1479602,ha-4655756ha,33.890693,-78.426339
1479603,ha-4655757ha,33.896738,-78.398628
1479604,ha-4655758ha,33.895315999999994,-78.40640400000002
1479605,ha-4655759ha,33.884539000000004,-78.446893
1479606,ha-4655760ha,33.876633,-78.47626
1479607,ha-4655761ha,33.884065,-78.451189
1479608,ha-4655762ha,33.894022,-78.412074
1479609,ha-4655763ha,33.879915000000004,-78.468058
1479610,ha-4655764ha,33.881769,-78.458607
1479611,ha-4655765ha,33.893903,-78.412544
1479612,ha-4655768ha,33.894789,-78.406634
1479613,ha-4655771ha,33.885278,-78.44759499999998
1479614,ha-4655772ha,33.882824,-78.45333000000002
1479615,ha-4655773ha,33.882705,-78.45499000000002
1479616,ha-4655774ha,33.887731,-78.43479599999998
1479617,ha-4655775ha,33.889765999999995,-78.429967
1479618,ha-4655776ha,33.887731,-78.43479599999998
1479619,ha-4655777ha,33.893646000000004,-78.414688
1479620,ha-4655778ha,33.884353999999995,-78.450091
1479621,ha-4655780ha,33.898406,-78.39380899999998
1479622,ha-4655782ha,33.892767,-78.418144
1479623,ha-4655783ha,33.882618,-78.45411700000002
1479624,ha-4655784ha,33.884788,-78.445949
1479625,ha-4655785ha,33.876711,-78.47551800000002
1479626,ha-4655786ha,33.89043,-78.426242
1479627,ha-4655787ha,33.893943,-78.412391
1479628,ha-4655788ha,33.882521000000004,-78.45567199999998
1479629,ha-4655789ha,33.892105,-78.424435
1479630,ha-4655790ha,33.899787,-78.393739
1479631,ha-4655791ha,33.876553,-78.476639
1479632,ha-4655793ha,33.88987,-78.428444
1479633,ha-4655794ha,33.885532,-78.444046
1479634,ha-4655795ha,33.885532,-78.444046
1479635,ha-4655796ha,33.885938,-78.446711
1479636,ha-4655797ha,33.885532,-78.444046
1479637,ha-4655799ha,33.894079,-78.423334
1479638,ha-4655801ha,33.891542,-78.419758
1479639,ha-4655802ha,33.895581,-78.406669
1479640,ha-4655803ha,33.891939,-78.425084
1479641,ha-4655804ha,33.880761,-78.467823
1479642,ha-4655805ha,33.886461,-78.446287
1479643,ha-4655806ha,33.88463,-78.448991
1479644,ha-4655807ha,33.894539,-78.40795
1479645,ha-4655808ha,33.880545,-78.467196
1479646,ha-4655809ha,33.887731,-78.43479599999998
1479647,ha-4655810ha,33.876711,-78.47551800000002
1479648,ha-4655811ha,33.892967,-78.433032
1479649,ha-4655812ha,33.876711,-78.47551800000002
1479650,ha-4655813ha,33.897221,-78.39636800000002
1479651,ha-4655814ha,33.881596,-78.464763
1479652,ha-4655815ha,33.882261,-78.46304
1479653,ha-4655817ha,33.88542,-78.452376
1479654,ha-4655818ha,33.883963,-78.44955
1479655,ha-4655819ha,33.884726,-78.450603
1479656,ha-4655933ha,36.317208,-75.809629
1479657,ha-465594,36.32099514,-81.29851756
1479658,ha-465598,33.893576,-78.411739
1479659,ha-4656191ha,35.9689254,-75.62992609999998
1479660,ha-4656783ha,35.77343593,-78.54320504
1479661,ha-4658524ha,36.3052095,-75.8085839
1479662,ha-465861,34.055621,-77.88760699999997
1479663,ha-465866,33.9795667,-77.9125185
1479664,ha-465893,36.14236592,-81.86233858
1479665,ha-4659077ha,36.46749000000001,-80.84456
1479666,ha-4659078ha,36.39546,-80.7226
1479667,ha-465951,35.64788,-80.922169
1479668,ha-465972,34.698085,-76.573755
1479669,ha-465983,34.21275,-77.792609
1479670,ha-466008,35.436957,-83.43989599999998
1479671,ha-4660142ha,34.6994464,-76.7624199
1479672,ha-466179,35.1726165,-82.72235909999998
1479673,ha-466217,36.168014,-81.88005
1479674,ha-4662471ha,35.55595070000001,-75.466459
1479675,ha-4662539ha,35.554508,-75.466261
1479676,ha-4663583ha,35.1470107,-83.31942020000002
1479677,ha-466391,35.939716899244,-82.5360774579498
1479678,ha-466588,35.883693,-82.352118
1479679,ha-466603,34.488657,-77.42670600000002
1479680,ha-466604,34.471908899999995,-77.46338399999998
1479681,ha-466605,34.50540947,-77.39175081
1479682,ha-466607,34.493196600000005,-77.4261635
1479683,ha-466608,34.49518,-77.41319399999998
1479684,ha-466609,34.48892627,-77.4308012
1479685,ha-466610,34.49069779999999,-77.4243129
1479686,ha-466611,34.494992,-77.4136
1479687,ha-466614,34.48850354,-77.42851204
1479688,ha-466615,34.506632,-77.388796
1479689,ha-466620,34.476836,-77.45301490000001
1479690,ha-466621,34.410167,-77.568798
1479691,ha-466622,34.483142,-77.438795
1479692,ha-466623,34.5224697,-77.35373919999998
1479693,ha-466624,34.474026,-77.45909
1479694,ha-466625,34.484190000000005,-77.437368
1479695,ha-466627,34.500529,-77.402062
1479696,ha-466628,34.5055679,-77.391164
1479697,ha-466631,34.5113955,-77.3792907
1479698,ha-466635,34.496998,-77.4093819
1479699,ha-466637,34.49101542,-77.43197332
1479700,ha-466638,34.48369562,-77.43915081
1479701,ha-466642,34.4901665,-77.43163
1479702,ha-466643,34.510588,-77.43056
